year,round,driverId,points,position,positionText,Wins
2010,12,sutil,35,10,10,0
2010,12,barrichello,30,11,11,0
2010,12,petrov,17,12,12,0
2010,12,kobayashi,17,13,13,0
2010,12,liuzzi,12,14,14,0
2010,12,hulkenberg,10,15,15,0
2010,12,buemi,7,16,16,0
2010,12,rosa,6,17,17,0
2010,12,alguersuari,3,18,18,0
2010,12,kovalainen,0,19,19,0
2010,12,chandhok,0,20,20,0
2010,12,grassi,0,21,21,0
2010,12,trulli,0,22,22,0
2010,12,bruno_senna,0,23,23,0
2010,12,glock,0,24,24,0
2010,12,yamamoto,0,25,25,0
2011,12,vettel,259,1,1,7
2011,12,webber,167,2,2,0
2011,12,alonso,157,3,3,1
2011,12,button,149,4,4,2
2011,12,hamilton,146,5,5,2
2011,12,massa,74,6,6,0
2011,12,rosberg,56,7,7,0
2011,12,michael_schumacher,42,8,8,0
2011,12,petrov,34,9,9,0
2011,12,heidfeld,34,10,10,0
2011,12,kobayashi,27,11,11,0
2011,12,sutil,24,12,12,0
2011,12,buemi,12,13,13,0
2011,12,alguersuari,10,14,14,0
2011,12,perez,8,15,15,0
2011,12,resta,8,16,16,0
2011,12,barrichello,4,17,17,0
2011,12,maldonado,1,18,18,0
2011,12,rosa,0,19,19,0
2011,12,trulli,0,20,20,0
2011,12,liuzzi,0,21,21,0
2011,12,bruno_senna,0,22,22,0
2011,12,ambrosio,0,23,23,0
2011,12,kovalainen,0,24,24,0
2011,12,glock,0,25,25,0
2011,12,karthikeyan,0,26,26,0
2011,12,ricciardo,0,27,27,0
2011,12,chandhok,0,28,28,0
2012,12,alonso,164,1,1,3
2012,12,vettel,140,2,2,1
2012,12,webber,132,3,3,2
2012,12,raikkonen,131,4,4,0
2012,12,hamilton,117,5,5,2
2012,12,button,101,6,6,2
2012,12,rosberg,77,7,7,1
2012,12,grosjean,76,8,8,0
2012,12,perez,47,9,9,0
2012,12,michael_schumacher,35,10,10,0
2012,12,massa,35,11,11,0
2012,12,kobayashi,33,12,12,0
2012,12,hulkenberg,31,13,13,0
2012,12,maldonado,29,14,14,1
2012,12,resta,28,15,15,0
2012,12,bruno_senna,24,16,16,0
2012,12,vergne,8,17,17,0
2012,12,ricciardo,4,18,18,0
2012,12,petrov,0,19,19,0
2012,12,kovalainen,0,20,20,0
2012,12,glock,0,21,21,0
2012,12,pic,0,22,22,0
2012,12,karthikeyan,0,23,23,0
2012,12,rosa,0,24,24,0
2013,12,vettel,222,1,1,6
2013,12,alonso,169,2,2,2
2013,12,hamilton,141,3,3,1
2013,12,raikkonen,134,4,4,1
2013,12,webber,130,5,5,0
2013,12,rosberg,104,6,6,2
2013,12,massa,79,7,7,0
2013,12,grosjean,57,8,8,0
2013,12,button,48,9,9,0
2013,12,resta,36,10,10,0
2013,12,sutil,25,11,11,0
2013,12,perez,18,12,12,0
2013,12,ricciardo,18,13,13,0
2013,12,hulkenberg,17,14,14,0
2013,12,vergne,13,15,15,0
2013,12,maldonado,1,16,16,0
2013,12,bottas,0,17,17,0
2013,12,gutierrez,0,18,18,0
2013,12,jules_bianchi,0,19,19,0
2013,12,pic,0,20,20,0
2013,12,garde,0,21,21,0
2013,12,chilton,0,22,22,0
2014,12,rosberg,220,1,1,4
2014,12,hamilton,191,2,2,5
2014,12,ricciardo,156,3,3,3
2014,12,alonso,121,4,4,0
2014,12,bottas,110,5,5,0
2014,12,vettel,98,6,6,0
2014,12,hulkenberg,70,7,7,0
2014,12,button,68,8,8,0
2014,12,massa,40,9,9,0
2014,12,raikkonen,39,10,10,0
2014,12,kevin_magnussen,37,11,11,0
2014,12,perez,33,12,12,0
2014,12,vergne,11,13,13,0
2014,12,grosjean,8,14,14,0
2014,12,kvyat,8,15,15,0
2014,12,jules_bianchi,2,16,16,0
2014,12,sutil,0,17,17,0
2014,12,ericsson,0,18,18,0
2014,12,maldonado,0,19,19,0
2014,12,gutierrez,0,20,20,0
2014,12,chilton,0,21,21,0
2014,12,kobayashi,0,22,22,0
2014,12,lotterer,0,23,23,0
2015,12,hamilton,252,1,1,7
2015,12,rosberg,199,2,2,3
2015,12,vettel,178,3,3,2
2015,12,massa,97,4,4,0
2015,12,raikkonen,92,5,5,0
2015,12,bottas,91,6,6,0
2015,12,kvyat,58,7,7,0
2015,12,ricciardo,55,8,8,0
2015,12,grosjean,38,9,9,0
2015,12,perez,33,10,10,0
2015,12,hulkenberg,30,11,11,0
2015,12,max_verstappen,26,12,12,0
2015,12,nasr,16,13,13,0
2015,12,maldonado,12,14,14,0
2015,12,alonso,11,15,15,0
2015,12,sainz,9,16,16,0
2015,12,ericsson,9,17,17,0
2015,12,button,6,18,18,0
2015,12,merhi,0,19,19,0
2015,12,stevens,0,20,20,0
2015,12,kevin_magnussen,0,21,21,0
2016,12,hamilton,217,1,1,6
2016,12,rosberg,198,2,2,5
2016,12,ricciardo,133,3,3,0
2016,12,raikkonen,122,4,4,0
2016,12,vettel,120,5,5,0
2016,12,max_verstappen,115,6,6,1
2016,12,bottas,58,7,7,0
2016,12,perez,48,8,8,0
2016,12,massa,38,9,9,0
2016,12,hulkenberg,33,10,10,0
2016,12,sainz,30,11,11,0
2016,12,grosjean,28,12,12,0
2016,12,alonso,24,13,13,0
2016,12,kvyat,23,14,14,0
2016,12,button,17,15,15,0
2016,12,kevin_magnussen,6,16,16,0
2016,12,wehrlein,1,17,17,0
2016,12,vandoorne,1,18,18,0
2016,12,gutierrez,0,19,19,0
2016,12,jolyon_palmer,0,20,20,0
2016,12,ericsson,0,21,21,0
2016,12,nasr,0,22,22,0
2016,12,haryanto,0,23,23,0
2017,12,vettel,220,1,1,4
2017,12,hamilton,213,2,2,5
2017,12,bottas,179,3,3,2
2017,12,ricciardo,132,4,4,1
2017,12,raikkonen,128,5,5,0
2017,12,max_verstappen,67,6,6,0
2017,12,perez,56,7,7,0
2017,12,ocon,47,8,8,0
2017,12,sainz,36,9,9,0
2017,12,hulkenberg,34,10,10,0
2017,12,massa,27,11,11,0
2017,12,grosjean,24,12,12,0
2017,12,stroll,18,13,13,0
2017,12,kevin_magnussen,11,14,14,0
2017,12,alonso,10,15,15,0
2017,12,wehrlein,5,16,16,0
2017,12,kvyat,4,17,17,0
2017,12,vandoorne,1,18,18,0
2017,12,jolyon_palmer,0,19,19,0
2017,12,ericsson,0,20,20,0
2017,12,giovinazzi,0,21,21,0
2017,12,button,0,22,22,0
2017,12,resta,0,23,23,0
2018,12,hamilton,213,1,1,5
2018,12,vettel,189,2,2,4
2018,12,raikkonen,146,3,3,0
2018,12,bottas,132,4,4,0
2018,12,ricciardo,118,5,5,2
2018,12,max_verstappen,105,6,6,1
2018,12,hulkenberg,52,7,7,0
2018,12,kevin_magnussen,45,8,8,0
2018,12,alonso,44,9,9,0
2018,12,perez,30,10,10,0
2018,12,sainz,30,11,11,0
2018,12,ocon,29,12,12,0
2018,12,gasly,26,13,13,0
2018,12,grosjean,21,14,14,0
2018,12,leclerc,13,15,15,0
2018,12,vandoorne,8,16,16,0
2018,12,ericsson,5,17,17,0
2018,12,stroll,4,18,18,0
2018,12,brendon_hartley,2,19,19,0
2018,12,sirotkin,0,20,20,0
2019,12,hamilton,250,1,1,8
2019,12,bottas,188,2,2,2
2019,12,max_verstappen,181,3,3,2
2019,12,vettel,156,4,4,0
2019,12,leclerc,132,5,5,0
2019,12,gasly,63,6,6,0
2019,12,sainz,58,7,7,0
2019,12,raikkonen,31,8,8,0
2019,12,kvyat,27,9,9,0
2019,12,norris,24,10,10,0
2019,12,ricciardo,22,11,11,0
2019,12,stroll,18,12,12,0
2019,12,kevin_magnussen,18,13,13,0
2019,12,hulkenberg,17,14,14,0
2019,12,albon,16,15,15,0
2019,12,perez,13,16,16,0
2019,12,grosjean,8,17,17,0
2019,12,giovinazzi,1,18,18,0
2019,12,kubica,1,19,19,0
2019,12,russell,0,20,20,0
2020,12,hamilton,256,1,1,8
2020,12,bottas,179,2,2,2
2020,12,max_verstappen,162,3,3,1
2020,12,ricciardo,80,4,4,0
2020,12,leclerc,75,5,5,0
2020,12,perez,74,6,6,0
2020,12,norris,65,7,7,0
2020,12,albon,64,8,8,0
2020,12,gasly,63,9,9,1
2020,12,sainz,59,10,10,0
2020,12,stroll,57,11,11,0
2020,12,ocon,40,12,12,0
2020,12,vettel,18,13,13,0
2020,12,kvyat,14,14,14,0
2020,12,hulkenberg,10,15,15,0
2020,12,giovinazzi,3,16,16,0
2020,12,raikkonen,2,17,17,0
2020,12,grosjean,2,18,18,0
2020,12,kevin_magnussen,1,19,19,0
2020,12,latifi,0,20,20,0
2020,12,russell,0,21,21,0
2021,12,hamilton,202.5,1,1,4
2021,12,max_verstappen,199.5,2,2,6
2021,12,norris,113,3,3,0
2021,12,bottas,108,4,4,0
2021,12,perez,104,5,5,1
2021,12,sainz,83.5,6,6,0
2021,12,leclerc,82,7,7,0
2021,12,ricciardo,56,8,8,0
2021,12,gasly,54,9,9,0
2021,12,ocon,42,10,10,1
2021,12,alonso,38,11,11,0
2021,12,vettel,35,12,12,0
2021,12,tsunoda,18,13,13,0
2021,12,stroll,18,14,14,0
2021,12,russell,13,15,15,0
2021,12,latifi,7,16,16,0
2021,12,raikkonen,2,17,17,0
2021,12,giovinazzi,1,18,18,0
2021,12,mick_schumacher,0,19,19,0
2021,12,mazepin,0,20,20,0
2022,12,max_verstappen,233,1,1,7
2022,12,leclerc,170,2,2,3
2022,12,perez,163,3,3,1
2022,12,sainz,144,4,4,1
2022,12,russell,143,5,5,0
2022,12,hamilton,127,6,6,0
2022,12,norris,70,7,7,0
2022,12,ocon,56,8,8,0
2022,12,bottas,46,9,9,0
2022,12,alonso,37,10,10,0
2022,12,kevin_magnussen,22,11,11,0
2022,12,ricciardo,19,12,12,0
2022,12,gasly,16,13,13,0
2022,12,vettel,15,14,14,0
2022,12,mick_schumacher,12,15,15,0
2022,12,tsunoda,11,16,16,0
2022,12,zhou,5,17,17,0
2022,12,stroll,4,18,18,0
2022,12,albon,3,19,19,0
2022,12,latifi,0,20,20,0
2022,12,hulkenberg,0,21,21,0
2010,13,hamilton,182,1,1,3
2010,13,webber,179,2,2,4
2010,13,vettel,151,3,3,2
2010,13,button,147,4,4,2
2010,13,alonso,141,5,5,2
2010,13,massa,109,6,6,0
2010,13,kubica,104,7,7,0
2010,13,rosberg,102,8,8,0
2010,13,sutil,45,9,9,0
2010,13,michael_schumacher,44,10,10,0
2010,13,barrichello,30,11,11,0
2010,13,kobayashi,21,12,12,0
2010,13,petrov,19,13,13,0
2010,13,liuzzi,13,14,14,0
2010,13,hulkenberg,10,15,15,0
2010,13,buemi,7,16,16,0
2010,13,rosa,6,17,17,0
2010,13,alguersuari,3,18,18,0
2010,13,kovalainen,0,19,19,0
2010,13,chandhok,0,20,20,0
2010,13,grassi,0,21,21,0
2010,13,trulli,0,22,22,0
2010,13,bruno_senna,0,23,23,0
2010,13,glock,0,24,24,0
2010,13,yamamoto,0,25,25,0
2011,13,vettel,284,1,1,8
2011,13,alonso,172,2,2,1
2011,13,button,167,3,3,2
2011,13,webber,167,4,4,0
2011,13,hamilton,158,5,5,2
2011,13,massa,82,6,6,0
2011,13,rosberg,56,7,7,0
2011,13,michael_schumacher,52,8,8,0
2011,13,petrov,34,9,9,0
2011,13,heidfeld,34,10,10,0
2011,13,kobayashi,27,11,11,0
2011,13,sutil,24,12,12,0
2011,13,alguersuari,16,13,13,0
2011,13,buemi,13,14,14,0
2011,13,resta,12,15,15,0
2011,13,perez,8,16,16,0
2011,13,barrichello,4,17,17,0
2011,13,bruno_senna,2,18,18,0
2011,13,maldonado,1,19,19,0
2011,13,rosa,0,20,20,0
2011,13,trulli,0,21,21,0
2011,13,kovalainen,0,22,22,0
2011,13,liuzzi,0,23,23,0
2011,13,ambrosio,0,24,24,0
2011,13,glock,0,25,25,0
2011,13,karthikeyan,0,26,26,0
2011,13,ricciardo,0,27,27,0
2011,13,chandhok,0,28,28,0
2012,13,alonso,179,1,1,3
2012,13,hamilton,142,2,2,3
2012,13,raikkonen,141,3,3,0
2012,13,vettel,140,4,4,1
2012,13,webber,132,5,5,2
2012,13,button,101,6,6,2
2012,13,rosberg,83,7,7,1
2012,13,grosjean,76,8,8,0
2012,13,perez,65,9,9,0
2012,13,massa,47,10,10,0
2012,13,michael_schumacher,43,11,11,0
2012,13,kobayashi,35,12,12,0
2012,13,resta,32,13,13,0
2012,13,hulkenberg,31,14,14,0
2012,13,maldonado,29,15,15,1
2012,13,bruno_senna,25,16,16,0
2012,13,vergne,8,17,17,0
2012,13,ricciardo,4,18,18,0
2012,13,kovalainen,0,19,19,0
2012,13,petrov,0,20,20,0
2012,13,ambrosio,0,21,21,0
2012,13,glock,0,22,22,0
2012,13,pic,0,23,23,0
2012,13,karthikeyan,0,24,24,0
2012,13,rosa,0,25,25,0
2013,13,vettel,247,1,1,7
2013,13,alonso,187,2,2,2
2013,13,hamilton,151,3,3,1
2013,13,raikkonen,149,4,4,1
2013,13,webber,130,5,5,0
2013,13,rosberg,116,6,6,2
2013,13,massa,87,7,7,0
2013,13,grosjean,57,8,8,0
2013,13,button,54,9,9,0
2013,13,resta,36,10,10,0
2013,13,sutil,26,11,11,0
2013,13,perez,22,12,12,0
2013,13,hulkenberg,19,13,13,0
2013,13,ricciardo,18,14,14,0
2013,13,vergne,13,15,15,0
2013,13,maldonado,1,16,16,0
2013,13,gutierrez,0,17,17,0
2013,13,bottas,0,18,18,0
2013,13,jules_bianchi,0,19,19,0
2013,13,pic,0,20,20,0
2013,13,garde,0,21,21,0
2013,13,chilton,0,22,22,0
2014,13,rosberg,238,1,1,4
2014,13,hamilton,216,2,2,6
2014,13,ricciardo,166,3,3,3
2014,13,bottas,122,4,4,0
2014,13,alonso,121,5,5,0
2014,13,vettel,106,6,6,0
2014,13,button,72,7,7,0
2014,13,hulkenberg,70,8,8,0
2014,13,massa,55,9,9,0
2014,13,raikkonen,41,10,10,0
2014,13,perez,39,11,11,0
2014,13,kevin_magnussen,38,12,12,0
2014,13,vergne,11,13,13,0
2014,13,grosjean,8,14,14,0
2014,13,kvyat,8,15,15,0
2014,13,jules_bianchi,2,16,16,0
2014,13,sutil,0,17,17,0
2014,13,ericsson,0,18,18,0
2014,13,maldonado,0,19,19,0
2014,13,gutierrez,0,20,20,0
2014,13,chilton,0,21,21,0
2014,13,kobayashi,0,22,22,0
2014,13,lotterer,0,23,23,0
2015,13,hamilton,252,1,1,7
2015,13,rosberg,211,2,2,3
2015,13,vettel,203,3,3,3
2015,13,raikkonen,107,4,4,0
2015,13,bottas,101,5,5,0
2015,13,massa,97,6,6,0
2015,13,ricciardo,73,7,7,0
2015,13,kvyat,66,8,8,0
2015,13,perez,39,9,9,0
2015,13,grosjean,38,10,10,0
2015,13,max_verstappen,30,11,11,0
2015,13,hulkenberg,30,12,12,0
2015,13,nasr,17,13,13,0
2015,13,maldonado,12,14,14,0
2015,13,alonso,11,15,15,0
2015,13,sainz,11,16,16,0
2015,13,ericsson,9,17,17,0
2015,13,button,6,18,18,0
2015,13,merhi,0,19,19,0
2015,13,stevens,0,20,20,0
2015,13,rossi,0,21,21,0
2015,13,kevin_magnussen,0,22,22,0
2016,13,hamilton,232,1,1,6
2016,13,rosberg,223,2,2,6
2016,13,ricciardo,151,3,3,0
2016,13,vettel,128,4,4,0
2016,13,raikkonen,124,5,5,0
2016,13,max_verstappen,115,6,6,1
2016,13,bottas,62,7,7,0
2016,13,perez,58,8,8,0
2016,13,hulkenberg,45,9,9,0
2016,13,massa,39,10,10,0
2016,13,alonso,30,11,11,0
2016,13,sainz,30,12,12,0
2016,13,grosjean,28,13,13,0
2016,13,kvyat,23,14,14,0
2016,13,button,17,15,15,0
2016,13,kevin_magnussen,6,16,16,0
2016,13,wehrlein,1,17,17,0
2016,13,vandoorne,1,18,18,0
2016,13,gutierrez,0,19,19,0
2016,13,jolyon_palmer,0,20,20,0
2016,13,ericsson,0,21,21,0
2016,13,nasr,0,22,22,0
2016,13,haryanto,0,23,23,0
2016,13,ocon,0,24,24,0
2017,13,hamilton,238,1,1,6
2017,13,vettel,235,2,2,4
2017,13,bottas,197,3,3,2
2017,13,ricciardo,144,4,4,1
2017,13,raikkonen,138,5,5,0
2017,13,max_verstappen,68,6,6,0
2017,13,perez,58,7,7,0
2017,13,ocon,55,8,8,0
2017,13,sainz,36,9,9,0
2017,13,hulkenberg,34,10,10,0
2017,13,massa,31,11,11,0
2017,13,stroll,24,12,12,0
2017,13,grosjean,24,13,13,0
2017,13,kevin_magnussen,11,14,14,0
2017,13,alonso,10,15,15,0
2017,13,wehrlein,5,16,16,0
2017,13,kvyat,4,17,17,0
2017,13,vandoorne,1,18,18,0
2017,13,jolyon_palmer,0,19,19,0
2017,13,ericsson,0,20,20,0
2017,13,giovinazzi,0,21,21,0
2017,13,button,0,22,22,0
2017,13,resta,0,23,23,0
2018,13,hamilton,231,1,1,5
2018,13,vettel,214,2,2,5
2018,13,raikkonen,146,3,3,0
2018,13,bottas,144,4,4,0
2018,13,max_verstappen,120,5,5,1
2018,13,ricciardo,118,6,6,2
2018,13,hulkenberg,52,7,7,0
2018,13,kevin_magnussen,49,8,8,0
2018,13,alonso,44,9,9,0
2018,13,perez,40,10,10,0
2018,13,ocon,37,11,11,0
2018,13,sainz,30,12,12,0
2018,13,gasly,28,13,13,0
2018,13,grosjean,27,14,14,0
2018,13,leclerc,13,15,15,0
2018,13,vandoorne,8,16,16,0
2018,13,ericsson,6,17,17,0
2018,13,stroll,4,18,18,0
2018,13,brendon_hartley,2,19,19,0
2018,13,sirotkin,0,20,20,0
2019,13,hamilton,268,1,1,8
2019,13,bottas,203,2,2,2
2019,13,max_verstappen,181,3,3,2
2019,13,vettel,169,4,4,0
2019,13,leclerc,157,5,5,1
2019,13,gasly,65,6,6,0
2019,13,sainz,58,7,7,0
2019,13,kvyat,33,8,8,0
2019,13,raikkonen,31,9,9,0
2019,13,albon,26,10,10,0
2019,13,norris,24,11,11,0
2019,13,ricciardo,22,12,12,0
2019,13,perez,21,13,13,0
2019,13,hulkenberg,21,14,14,0
2019,13,stroll,19,15,15,0
2019,13,kevin_magnussen,18,16,16,0
2019,13,grosjean,8,17,17,0
2019,13,giovinazzi,1,18,18,0
2019,13,kubica,1,19,19,0
2019,13,russell,0,20,20,0
2020,13,hamilton,282,1,1,9
2020,13,bottas,197,2,2,2
2020,13,max_verstappen,162,3,3,1
2020,13,ricciardo,95,4,4,0
2020,13,leclerc,85,5,5,0
2020,13,perez,82,6,6,0
2020,13,norris,69,7,7,0
2020,13,sainz,65,8,8,0
2020,13,albon,64,9,9,0
2020,13,gasly,63,10,10,1
2020,13,stroll,57,11,11,0
2020,13,ocon,40,12,12,0
2020,13,kvyat,26,13,13,0
2020,13,vettel,18,14,14,0
2020,13,hulkenberg,10,15,15,0
2020,13,raikkonen,4,16,16,0
2020,13,giovinazzi,4,17,17,0
2020,13,grosjean,2,18,18,0
2020,13,kevin_magnussen,1,19,19,0
2020,13,latifi,0,20,20,0
2020,13,russell,0,21,21,0
2021,13,max_verstappen,224.5,1,1,7
2021,13,hamilton,221.5,2,2,4
2021,13,bottas,123,3,3,0
2021,13,norris,114,4,4,0
2021,13,perez,108,5,5,1
2021,13,leclerc,92,6,6,0
2021,13,sainz,89.5,7,7,0
2021,13,gasly,66,8,8,0
2021,13,ricciardo,56,9,9,0
2021,13,alonso,46,10,10,0
2021,13,ocon,44,11,11,1
2021,13,vettel,35,12,12,0
2021,13,tsunoda,18,13,13,0
2021,13,stroll,18,14,14,0
2021,13,russell,13,15,15,0
2021,13,latifi,7,16,16,0
2021,13,raikkonen,2,17,17,0
2021,13,giovinazzi,1,18,18,0
2021,13,mick_schumacher,0,19,19,0
2021,13,mazepin,0,20,20,0
2021,13,kubica,0,21,21,0
2022,13,max_verstappen,258,1,1,8
2022,13,leclerc,178,2,2,3
2022,13,perez,173,3,3,1
2022,13,russell,158,4,4,0
2022,13,sainz,156,5,5,1
2022,13,hamilton,146,6,6,0
2022,13,norris,76,7,7,0
2022,13,ocon,58,8,8,0
2022,13,bottas,46,9,9,0
2022,13,alonso,41,10,10,0
2022,13,kevin_magnussen,22,11,11,0
2022,13,ricciardo,19,12,12,0
2022,13,gasly,16,13,13,0
2022,13,vettel,16,14,14,0
2022,13,mick_schumacher,12,15,15,0
2022,13,tsunoda,11,16,16,0
2022,13,zhou,5,17,17,0
2022,13,stroll,4,18,18,0
2022,13,albon,3,19,19,0
2022,13,latifi,0,20,20,0
2022,13,hulkenberg,0,21,21,0
2010,14,webber,187,1,1,4
2010,14,hamilton,182,2,2,3
2010,14,alonso,166,3,3,3
2010,14,button,165,4,4,2
2010,14,vettel,163,5,5,2
2010,14,massa,124,6,6,0
2010,14,rosberg,112,7,7,0
2010,14,kubica,108,8,8,0
2010,14,michael_schumacher,46,9,9,0
2010,14,sutil,45,10,10,0
2010,14,barrichello,31,11,11,0
2010,14,kobayashi,21,12,12,0
2010,14,petrov,19,13,13,0
2010,14,hulkenberg,16,14,14,0
2010,14,liuzzi,13,15,15,0
2010,14,buemi,7,16,16,0
2010,14,rosa,6,17,17,0
2010,14,alguersuari,3,18,18,0
2010,14,kovalainen,0,19,19,0
2010,14,chandhok,0,20,20,0
2010,14,grassi,0,21,21,0
2010,14,trulli,0,22,22,0
2010,14,bruno_senna,0,23,23,0
2010,14,glock,0,24,24,0
2010,14,yamamoto,0,25,25,0
2011,14,vettel,309,1,1,9
2011,14,button,185,2,2,2
2011,14,alonso,184,3,3,1
2011,14,webber,182,4,4,0
2011,14,hamilton,168,5,5,2
2011,14,massa,84,6,6,0
2011,14,rosberg,62,7,7,0
2011,14,michael_schumacher,52,8,8,0
2011,14,petrov,34,9,9,0
2011,14,heidfeld,34,10,10,0
2011,14,sutil,28,11,11,0
2011,14,kobayashi,27,12,12,0
2011,14,resta,20,13,13,0
2011,14,alguersuari,16,14,14,0
2011,14,buemi,13,15,15,0
2011,14,perez,9,16,16,0
2011,14,barrichello,4,17,17,0
2011,14,bruno_senna,2,18,18,0
2011,14,maldonado,1,19,19,0
2011,14,rosa,0,20,20,0
2011,14,trulli,0,21,21,0
2011,14,kovalainen,0,22,22,0
2011,14,liuzzi,0,23,23,0
2011,14,ambrosio,0,24,24,0
2011,14,glock,0,25,25,0
2011,14,karthikeyan,0,26,26,0
2011,14,ricciardo,0,27,27,0
2011,14,chandhok,0,28,28,0
2012,14,alonso,194,1,1,3
2012,14,vettel,165,2,2,2
2012,14,raikkonen,149,3,3,0
2012,14,hamilton,142,4,4,3
2012,14,webber,132,5,5,2
2012,14,button,119,6,6,2
2012,14,rosberg,93,7,7,1
2012,14,grosjean,82,8,8,0
2012,14,perez,66,9,9,0
2012,14,massa,51,10,10,0
2012,14,resta,44,11,11,0
2012,14,michael_schumacher,43,12,12,0
2012,14,kobayashi,35,13,13,0
2012,14,hulkenberg,31,14,14,0
2012,14,maldonado,29,15,15,1
2012,14,bruno_senna,25,16,16,0
2012,14,vergne,8,17,17,0
2012,14,ricciardo,6,18,18,0
2012,14,glock,0,19,19,0
2012,14,kovalainen,0,20,20,0
2012,14,petrov,0,21,21,0
2012,14,ambrosio,0,22,22,0
2012,14,pic,0,23,23,0
2012,14,karthikeyan,0,24,24,0
2012,14,rosa,0,25,25,0
2013,14,vettel,272,1,1,8
2013,14,alonso,195,2,2,2
2013,14,raikkonen,167,3,3,1
2013,14,hamilton,161,4,4,1
2013,14,webber,130,5,5,0
2013,14,rosberg,122,6,6,2
2013,14,massa,89,7,7,0
2013,14,grosjean,72,8,8,0
2013,14,button,58,9,9,0
2013,14,resta,36,10,10,0
2013,14,hulkenberg,31,11,11,0
2013,14,sutil,26,12,12,0
2013,14,perez,23,13,13,0
2013,14,ricciardo,18,14,14,0
2013,14,vergne,13,15,15,0
2013,14,maldonado,1,16,16,0
2013,14,gutierrez,0,17,17,0
2013,14,bottas,0,18,18,0
2013,14,jules_bianchi,0,19,19,0
2013,14,pic,0,20,20,0
2013,14,garde,0,21,21,0
2013,14,chilton,0,22,22,0
2014,14,hamilton,241,1,1,7
2014,14,rosberg,238,2,2,4
2014,14,ricciardo,181,3,3,3
2014,14,alonso,133,4,4,0
2014,14,vettel,124,5,5,0
2014,14,bottas,122,6,6,0
2014,14,button,72,7,7,0
2014,14,hulkenberg,72,8,8,0
2014,14,massa,65,9,9,0
2014,14,perez,45,10,10,0
2014,14,raikkonen,45,11,11,0
2014,14,kevin_magnussen,39,12,12,0
2014,14,vergne,19,13,13,0
2014,14,grosjean,8,14,14,0
2014,14,kvyat,8,15,15,0
2014,14,jules_bianchi,2,16,16,0
2014,14,sutil,0,17,17,0
2014,14,ericsson,0,18,18,0
2014,14,maldonado,0,19,19,0
2014,14,gutierrez,0,20,20,0
2014,14,chilton,0,21,21,0
2014,14,kobayashi,0,22,22,0
2014,14,lotterer,0,23,23,0
2015,14,hamilton,277,1,1,8
2015,14,rosberg,229,2,2,3
2015,14,vettel,218,3,3,3
2015,14,raikkonen,119,4,4,0
2015,14,bottas,111,5,5,0
2015,14,massa,97,6,6,0
2015,14,ricciardo,73,7,7,0
2015,14,kvyat,66,8,8,0
2015,14,grosjean,44,9,9,0
2015,14,perez,39,10,10,0
2015,14,hulkenberg,38,11,11,0
2015,14,max_verstappen,32,12,12,0
2015,14,nasr,17,13,13,0
2015,14,maldonado,16,14,14,0
2015,14,sainz,12,15,15,0
2015,14,alonso,11,16,16,0
2015,14,ericsson,9,17,17,0
2015,14,button,6,18,18,0
2015,14,merhi,0,19,19,0
2015,14,stevens,0,20,20,0
2015,14,rossi,0,21,21,0
2015,14,kevin_magnussen,0,22,22,0
2016,14,hamilton,250,1,1,6
2016,14,rosberg,248,2,2,7
2016,14,ricciardo,161,3,3,0
2016,14,vettel,143,4,4,0
2016,14,raikkonen,136,5,5,0
2016,14,max_verstappen,121,6,6,1
2016,14,bottas,70,7,7,0
2016,14,perez,62,8,8,0
2016,14,hulkenberg,46,9,9,0
2016,14,massa,41,10,10,0
2016,14,alonso,30,11,11,0
2016,14,sainz,30,12,12,0
2016,14,grosjean,28,13,13,0
2016,14,kvyat,23,14,14,0
2016,14,button,17,15,15,0
2016,14,kevin_magnussen,6,16,16,0
2016,14,wehrlein,1,17,17,0
2016,14,vandoorne,1,18,18,0
2016,14,gutierrez,0,19,19,0
2016,14,jolyon_palmer,0,20,20,0
2016,14,ericsson,0,21,21,0
2016,14,nasr,0,22,22,0
2016,14,haryanto,0,23,23,0
2016,14,ocon,0,24,24,0
2017,14,hamilton,263,1,1,7
2017,14,vettel,235,2,2,4
2017,14,bottas,212,3,3,2
2017,14,ricciardo,162,4,4,1
2017,14,raikkonen,138,5,5,0
2017,14,max_verstappen,68,6,6,0
2017,14,perez,68,7,7,0
2017,14,ocon,56,8,8,0
2017,14,sainz,48,9,9,0
2017,14,hulkenberg,34,10,10,0
2017,14,massa,31,11,11,0
2017,14,stroll,28,12,12,0
2017,14,grosjean,26,13,13,0
2017,14,kevin_magnussen,11,14,14,0
2017,14,alonso,10,15,15,0
2017,14,jolyon_palmer,8,16,16,0
2017,14,vandoorne,7,17,17,0
2017,14,wehrlein,5,18,18,0
2017,14,kvyat,4,19,19,0
2017,14,ericsson,0,20,20,0
2017,14,giovinazzi,0,21,21,0
2017,14,button,0,22,22,0
2017,14,resta,0,23,23,0
2018,14,hamilton,256,1,1,6
2018,14,vettel,226,2,2,5
2018,14,raikkonen,164,3,3,0
2018,14,bottas,159,4,4,0
2018,14,max_verstappen,130,5,5,1
2018,14,ricciardo,118,6,6,2
2018,14,hulkenberg,52,7,7,0
2018,14,kevin_magnussen,49,8,8,0
2018,14,perez,46,9,9,0
2018,14,ocon,45,10,10,0
2018,14,alonso,44,11,11,0
2018,14,sainz,34,12,12,0
